Security Code,Issuer Name,Security Id,ISIN No,Industry
524400,Ishita Drugs & Industries Ltd.,ISHITADR,INE806D01016,Pharmaceuticals
524404,Marksans Pharma Ltd.,MARKSANS*,INE750C01026,Pharmaceuticals
524408,Universal Starch-Chem Allied Ltd.,UNIVSTAR,INE113E01015,Other Agricultural Products
524412,Aarey Drugs & Pharmaceuticals Ltd,AREYDRG,INE198H01019,Pharmaceuticals
524414,Norris Medicines Ltd.,NORRIS,INE744C01029,Trading & Distributors
524434,Asian Petroproducts & Exports Ltd.,ASINPET,INE810M01019,Commodity Chemicals
524440,Camex  Ltd.,CAMEXLTD,INE198C01010,Commodity Chemicals
524444,EVEXIA LIFECARE LIMITED,EVEXIA,INE313M01030,Edible Oil
524458,Indo Euro Indchem Limited,INDOEURO,INE319N01019,Specialty Chemicals
524470,Syncom Formulations (India) Ltd.,SYNCOMF,INE312C01025,Pharmaceuticals
524480,Riddhi Siddhi Gluco Biols Ltd,RIDDHI,INE249D01019,Trading & Distributors
524488,SVC INDUSTRIES LIMITED,SVCIND,INE038B01010,Diversified Commercial Services
524494,Ipca Laboratories Ltd.,IPCALAB,INE571A01038,Pharmaceuticals
524500,Kilitch Drugs (I) Ltd.,KILITCH,INE729D01010,Pharmaceuticals
524502,Raaj Medisafe India Limited,RAAJMEDI,INE548H01015,Packaging
524506,Coral Laboratories Ltd.,CORALAB,INE683E01017,Pharmaceuticals
524514,Tulasee Bio-Ethanol Ltd.,TULASEEBIOE,INE276N01011,Commodity Chemicals
524518,Krebs Biochemicals & Industries Ltd.,KREBSBIO,INE268B01013,Pharmaceuticals
524520,KMC Speciality Hospitals India Limited,KMCSHIL,INE879K01018,Hospital
524522,Laffans Petrochemicals Ltd.,LAFFANSQ,INE919B01011,Trading - Chemicals
524534,Bhaskar Agrochemicals Ltd.,BHASKAGR,INE972C01018,Pesticides & Agrochemicals
524542,Sukhjit Starch & Chemicals Ltd.,SUKHJITS,INE450E01011,Other Agricultural Products
524546,Shaba Chemicals Ltd.,SHABCHM,INE06DM01015,Pharmaceuticals
524558,Neuland Laboratories Limited.,NEULANDLAB,INE794A01010,Pharmaceuticals
524564,Gayatri BioOrganics Ltd,GAYATRIBI,INE052E01015,Commodity Chemicals
524570,Poddar Pigments Ltd.,PODARPIGQ,INE371C01013,Dyes And Pigments
524576,Vivid Global Industries Limited,VIVIDIND,INE737C01023,Commodity Chemicals
524580,Priya Limited.,PRIYALT,INE686C01014,Trading & Distributors
524582,Tirupati Starch & Chemicals Ltd.,TIRUSTA,INE314D01011,Other Food Products
524590,Hemo Organic Limited,HEMORGANIC,INE422G01015,Trading & Distributors
524592,JD Orgochem Ltd.,JDORGOCHEM,INE263B01022,Specialty Chemicals
524594,Ashok Alco-Chem Ltd.,ASHOKALC,INE994D01010,Trading - Minerals
524598,AksharChem (India) Ltd.,AKSCHEM,INE542B01011,Dyes And Pigments
524604,ADLINE CHEM LAB LIMITED,ADLINE,INE276T01018,Pharmaceuticals
524606,Beryl Drugs Ltd.,BERLDRG,INE415H01017,Pharmaceuticals
524614,IEL LIMITED,INDXTRA,INE056E01016,Other Food Products
524622,iStreet Network Limited,ISTRNETWK,INE532B01020,Internet & Catalogue Retail
524624,Gagan Gases Ltd.,GAGAN,INE076D01016,Industrial Gases
524628,Parker Agro Chem Export Ltd.,PARKERAC,INE750B01010,Trading & Distributors
524632,Shukra Pharmaceuticals Limited,SHUKRAPHAR,INE551C01028,Pharmaceuticals
524634,Alufluoride  Ltd.,ALUFLUOR,INE058F01019,Commodity Chemicals
524636,OXYGENTA PHARMACEUTICAL LIMITED,OXYGENTAPH,INE102E01018,Pharmaceuticals
524640,Archit Organosys Limited,ARCHITORG,INE078I01011,Commodity Chemicals
524642,Sikozy Realtors Limited,SIKOZY,INE528E01022,Residential- Commercial Projects
524648,Indo Amines Ltd.,INDOAMIN,INE760F01028,Commodity Chemicals
524652,Ind-Swift Ltd.,INDSWFTLTD,INE788B01028,Pharmaceuticals
524654,Natural Capsules Ltd.,NATCAPSUQ,INE936B01015,Pharmaceuticals
524661,Welcure Drugs & Pharmaceuticals ltd,WELCURE,INE331C01017,Pharmaceuticals
524663,Bharat Immunologicals & Biologicals,BIBCL,INE994B01014,Pharmaceuticals
524667,Savita Oil Technologies Limited,SOTL,INE035D01020,Lubricants
524669,Hester Biosciences Ltd,HESTERBIO,INE782E01017,Pharmaceuticals
524675,Kabsons Industries Ltd.,KABSON,INE645C01010,Trading & Distributors
524687,"Basant Agro-Tech (India) Ltd.,",BASANTGL,INE473E01021,Fertilizers
524703,Sandu Pharmaceuticals Ltd.,SANDUPHQ,INE751D01014,Pharmaceuticals
524709,NACL Industries Limited,NACLIND,INE295D01020,Pesticides & Agrochemicals
524711,Vista Pharmaceuticals Ltd.,VISTAPH,INE427C01021,Pharmaceuticals
524715,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,INE044A01036,Pharmaceuticals
524717,Titan Bio-Tech Ltd.,TITANBIO,INE150C01011,Specialty Chemicals
524723,Bijoy Hans Ltd,BIJHANS,INE491D01017,Trading & Distributors
524727,Span Divergent Limited,SDL,INE004E01016,Pharmaceuticals
524731,Jenburkt Pharmaceuticals Ltd.,JENBURPH*,INE354A01013,Pharmaceuticals
524735,Hikal Ltd.,HIKAL,INE475B01022,Pharmaceuticals
524742,Caplin Point Laboratories Ltd.,CAPPL,INE475E01026,Pharmaceuticals
524743,Fischer Chemic Ltd.,FISCHER,INE771F01025,Commodity Chemicals
524748,Link Pharma Chem Ltd.,LINKPH,INE302F01011,Commodity Chemicals
524752,DECIPHER LABS LIMITED,DECIPHER,INE643N01012,Pharmaceuticals
524768,Emmessar Biotech & Nutrition Ltd.,EMMESSA,INE634B01016,Commodity Chemicals
524774,NGL Fine Chem Ltd.,NGLFINE,INE887E01022,Pharmaceuticals
524790,Everest Organics Ltd.,EVERESTO,INE334C01029,Pharmaceuticals
524804,Aurobindo Pharma Ltd.,AUROPHARMA,INE406A01037,Pharmaceuticals
524808,Phyto Chem (India) Ltd.,PHYTO,INE037C01010,Pesticides & Agrochemicals
524816,Natco Pharma Ltd.,NATCOPHARM,INE987B01026,Pharmaceuticals
524818,Dynamic Industries Ltd.,DYNAMIND,INE457C01010,Specialty Chemicals
524820,Panama Petrochem Ltd.,PANAMAPET,INE305C01029,Lubricants
524824,Bal Pharma Ltd.,BALPHARMA,INE083D01012,Pharmaceuticals
524828,BDH Industries Ltd.,BDH,INE278D01018,Pharmaceuticals
526001,Jauss Polymers Ltd,JAUSPOL,INE593O01017,Packaging
526025,Globus Constructors & Developers Limited,GLOBUSCON,INE064L01015,Power Generation
526027,Cubex Tubings Ltd,CUBEXTUB,INE144D01012,Aluminium- Copper & Zinc Products
526043,"Polymechplast Machines Ltd.,",POLYCHMP,INE809B01014,Industrial Products
526073,Galaxy Bearings Ltd.,GALXBRG,INE020S01012,Abrasives & Bearings
526081,SC Agrotech Limited,SCAGRO,INE895E01017,Dairy Products
526093,Sathavahana Ispat Ltd.,SATHAISPAT,INE176C01016,Pig Iron
526095,Ravileela Granites Limited,RALEGRA,INE427E01027,Other Construction Materials
526113,Uniroyal Marine Exports Ltd.,UNRYLMA,INE602H01010,Seafood
526115,Karan Woo-sin ltd.,KARANWO,INE327D01013,Gems- Jewellery And Watches
526117,Shervani Industrial syndicate Ltd,SHERVANI,INE011D01013,Residential- Commercial Projects
526133,Supertex Industries Ltd,SUPERTEX,INE881B01054,Other Textile Products
526137,Shetron Ltd.,SHETR,INE278C01010,Packaging
526139,Transgene Biotek Ltd.,TRABI,INE773D01018,Healthcare Service Provider
526143,MPL Plastics Limited,MPL,INE343A01016,Packaging
526159,Nikhil Adhesives Ltd.,NIKHILAD,INE926C01022,Specialty Chemicals
526161,Spenta International Ltd.,SPENTA,INE175C01018,Gems- Jewellery And Watches
526169,Multibase India Ltd,MULTIBASE,INE678F01014,Specialty Chemicals
526173,Andrew Yule & Company Ltd,ANDREWYU,INE449C01025,Tea & Coffee
526179,Ludlow Jute & Specialities Ltd,LUDLOWJUT,INE983C01015,Jute & Jute Products
526187,Ashram Online.com Ltd,ASHRAM,INE293C01019,Healthcare Service Provider
526193,Royal Cushion Vinyl Products Ltd.,ROYALCU,INE618A01011,Granites & Marbles
526211,"Suraj Industries Limited.,",SURJIND,INE170U01011,Edible Oil
526217,Hitech Corporation Limited,HITECHCORP,INE120D01012,Packaging
526225,Bloom Dekor Ltd.,BLOOM,INE253C01013,Plastic Products - Industrial
526227,Filatex India Ltd.,FILATEX,INE816B01035,Other Textile Products
526231,Standard Surfactants Ltd.,STDSFAC,INE307D01015,Commodity Chemicals
526235,Mercator Limited,MERCATOR,INE934B01028,Coal
526237,Morgan Ventures Ltd.,MORGAN,INE902C01015,Non Banking Financial Company (NBFC)
526241,Amrapali Industries Ltd,AMRAPLIN,INE762C01021,Trading & Distributors
526247,Premier Explosives Ltd.,PREMEXPLQ,INE863B01011,Explosives
526251,Mid East Portfolio Management Ltd.,MIDEASTP,INE033E01015,Other Financial Services
526263,Mold-Tek Technologies Ltd,MOLDTEK,INE835B01035,IT Enabled Services
526269,Crestchem Ltd.,CRSTCHM,INE293N01016,Specialty Chemicals
526299,Mphasis Limited,MPHASIS,INE356A01018,Computers - Software & Consulting
526301,Medinova Diagnostic Services Ltd.,MEDINOV,INE047C01019,Healthcare Service Provider
526315,DIVYASHAKTI LIMITED,DIVSHKT,INE410G01010,Other Construction Materials
526325,Orient Press ltd.,ORIENTLTD,INE609C01024,Packaging
526335,Shreyas Intermediates Ltd.,SHREYASI,INE115F01017,Commodity Chemicals
526345,Panjon Ltd.,PANJON,INE744D01019,Packaged Foods
526349,Parth Industries Limited,PARTIND,INE218T01010,Auto Components & Equipments
526355,Duropack Ltd,DUROPACK,INE138B01018,Plastic Products - Industrial
526365,SWARNSARITA JEWELS INDIA LIMITED,SWARNSAR,INE967A01012,Gems- Jewellery And Watches
526367,Ganesh Housing Corporation Ltd.,GANESHHOUC,INE460C01014,Residential- Commercial Projects
526371,NMDC Ltd,NMDC,INE584A01023,Industrial Minerals
526373,Cindrella Hotels Ltd.,CINDHO,INE908C01012,Hotels & Resorts
526381,Patel Integrated Logistics Ltd,PATINTLOG,INE529D01014,Logistics Solution Provider
526397,Alphageo (India)Ltd.,ALPHAGEO,INE137C01018,Offshore Support Solution Drilling
526407,Ritesh Properties & Industries Ltd,RPIL,INE299D01022,Residential- Commercial Projects
526409,Kkalpana Industries (India) Ltd,KKALPANAIND,INE301C01028,Specialty Chemicals
526415,OK Play India Ltd.,OKPLA,INE870B01016,Leisure Products
526423,Kriti Industries (India) Ltd.,KRITIIND,INE479D01038,Plastic Products - Industrial
526431,Welterman International Ltd.,WELTI,INE662D01013,Leather And Leather Products
526433,ASM Technologies Ltd.,ASMTEC,INE867C01010,Computers - Software & Consulting
526435,Perfectpac Limited,PERFEPA,INE759I01024,Paper & Paper Products
526439,Ambitious Plastomac Ltd.,AMBIT,INE267C01013,Trading & Distributors
526441,Vision Cinemas Limited,VISIONCINE,INE515B01025,Advertising & Media Agencies
526445,Indrayani Biotech Ltd.,INDRANIB,INE007C01021,Other Agricultural Products
526468,Euro Leder Fashion Ltd.,EUROLED,INE940E01011,Gems- Jewellery And Watches
526471,Winsome Breweries Ltd.,WINSOMBR,INE391C01011,Breweries & Distilleries
526473,Elegant Floriculture & Agrotech (In,ELEFLOR,INE152E01013,Other Agricultural Products
526479,Sky Industries Ltd,SKYIND,INE765B01018,Other Textile Products
526481,Phoenix International Ltd.,PHOENXINTL,INE245B01011,Diversified Commercial Services
526488,BHUDEVI INFRA PROJECTS LIMITED,BHUDEVI,INE432N01010,Other Textile Products
526492,Rishiroop Limited,RISHIROOP,INE582D01013,Rubber
526494,PROMACT IMPEX LIMITED,PROMACT,INE818D01011,Packaging
526500,Sterling Green  Woods  Limited,STRGRENWO,INE398F01019,Hotels & Resorts
526506,Systematix Corporate Services Ltd.,SYSTMTXC,INE356B01016,Stockbroking & Allied
526519,Alpine Housing Development Corporat,ALPINEHOU,INE840D01015,Residential- Commercial Projects
526521,Sanghi Industries Ltd.,SANGHIIND,INE999B01013,Cement & Cement Products
526525,WORLDWIDE ALUMINIUM LIMITED,WWALUM,INE550D01010,Trading & Distributors
526532,Square Four Projects India Limited,SFPIL,INE716K01012,Commodity Chemicals
526544,Scanpoint Geomatics Limited,SCANPGEOM,INE967B01028,IT Enabled Services
526546,Choksi Laboratories Ltd.,CHOKSILA,INE493D01013,Healthcare Service Provider
526550,Country Club Hospitality & Holidays Ltd,CCHHL,INE652F01027,Hotels & Resorts
526554,Salguti Industries Ltd.,SALGUTI,INE159C01012,Packaging
526568,Longview Tea Company ltd.,LONTE,INE696E01019,Tea & Coffee
526570,Midwest Gold Ltd,MIDWEST,INE519N01014,Other Construction Materials
526574,Enterprise International Limited,ENTRINT,INE439G01019,Trading & Distributors
526576,TECHINDIA NIRMAN LIMITED,TECHIN,INE778A01021,Residential- Commercial Projects
526582,TPL Plastech Limited,TPLPLAST,INE413G01022,Packaging
526586,Wim Plast Ltd.,WIMPLAST,INE015B01018,Plastic Products - Consumer
526588,Photoquip India Ltd.,PHOTOQUP,INE813B01016,Household Products
526596,Liberty Shoes Ltd.,LIBERTSHOE,INE557B01019,Footwear
526604,Lippi Systems Ltd.,LIPPISYS,INE845B01018,Industrial Products
526608,Electrotherm (India) Ltd,ELECTHERM,INE822G01016,Iron & Steel Products
526612,Blue Dart Express Ltd.,BLUEDART,INE233B01017,Logistics Solution Provider
526614,Expo Gas Containers Ltd.,EXPOGAS,INE561D01025,Other Industrial Products
526616,National Plastic Industries Ltd.,NATPLAS,INE233D01013,Plastic Products - Industrial
526622,MFL India Ltd,MFLINDIA,INE244C01020,Logistics Solution Provider
526628,Ajwa Fun World & Resorts Ltd,AJWAFUN,INE863E01015,Amusement Parks/ Other Recreation
526638,Texel Industries Ltd.,TEXELIN,INE594V01028,Plastic Products - Industrial
526640,Royale Manor Hotels & Industries Lt,RAYALEMA,INE008C01011,Hotels & Resorts
526642,Mirza International  Limited,MIRZAINT,INE771A01026,Leather And Leather Products
526650,Tourism Finance Corpn. Of India Ltd,TFCILTD,INE305A01015,Financial Institution
526654,Thakker's Developers Ltd.,THAKDEV,INE403F01017,Residential- Commercial Projects
526662,"Rajdarshan Industries Ltd.,",ARENTERP,INE610C01014,Trading & Distributors
526666,Bhartiya International Ltd.,BIL,INE828A01016,Leather And Leather Products
526668,Kamat Hotels (India) ltd.,KAMATHOTEL,INE967C01018,Hotels & Resorts
526675,Tirth Plastic Ltd.,TIRTPLS,INE008N01018,Trading & Distributors
526677,DSJ KEEP LEARNING LIMITED,KEEPLEARN,INE055C01020,Education
526703,Ecoplast Ltd.,ECOPLAST,INE423D01010,Plastic Products - Industrial
526705,Elegant Marbles & Grani Industries,ELEMARB,INE095B01010,Granites & Marbles
526711,Adarsh Plant Project Ltd.,ADARSHPL,INE627D01016,Pesticides & Agrochemicals
526717,HCP PLASTENE BULKPACK LIMITED,HPBL,INE136C01044,Packaging
526721,Nicco Parks And Resorts Ltd.,NICCOPAR,INE653C01022,Amusement Parks/ Other Recreation
526723,NTC INDUSTRIES LIMITED,NTCIND,INE920C01017,Cigarettes & Tobacco Products
526725,Sandesh Ltd.,SANDESH,INE583B01015,Print Media
526727,"Garnet Construction Ltd.,",GARNET,INE797D01017,Civil Construction
526729,Goldiam International Ltd.,GOLDIAM,INE025B01025,Gems- Jewellery And Watches
526731,"Bright Brothers Ltd.,",BRIGHTBR,INE630D01010,Plastic Products - Industrial
526737,Corporate Courier and Cargo Ltd,CORPOCO,INE871E01018,Logistics Solution Provider
526739,Narmada Gelatines Ltd.,SHAWGELTIN,INE869A01010,Specialty Chemicals
526747,P.G.Foils Ltd.,PGFOILQ,INE078D01012,Aluminium
526751,Gratex Industries Ltd.,GRATEXI,INE915E01013,Paper & Paper Products
526755,Velan Hotels Ltd.,VELHO,INE548D01014,Hotels & Resorts
526761,Howard Hotels Limited,HOWARHO,INE931B01016,Hotels & Resorts
526773,Pressure Sensitive Systems (India),PRESSURS,INE891E01024,Other Textile Products
526775,Valiant Communications Ltd.,VALIANT,INE760B01019,Telecom -  Equipment & Accessories
526783,Dr.Agarwals Eye Hospital Ltd.,DRAGARWQ,INE934C01018,Hospital
526795,Mahasagar Travels Ltd.,MHSGRMS,INE007G01014,Road Transport
526797,Greenply Industries Ltd,GREENPLY,INE461C01038,Plywood Boards/ Laminates
526799,Union Quality Plastics Ltd.,UNQTYMI,INE338N01019,Packaging
526807,Seamec Ltd,SEAMECLTD,INE497B01018,Shipping
526813,Raghunath International Ltd.,RAGHUNAT,INE753B01014,Cigarettes & Tobacco Products
526817,Cheviot Co.Ltd.,CHEVIOT,INE974B01016,Jute & Jute Products
526821,Dai-Ichi Karkaria Ltd.,DAICHI,INE928C01010,Specialty Chemicals
526823,Rajeswari Infrastructure Limited,RAJINFRA,INE016C01014,Residential- Commercial Projects
526827,Spice Islands Apparels ltd.,SPICEISL,INE882D01017,Gems- Jewellery And Watches
526829,Confidence Petroleum India Limited,CONFIPET,INE552D01024,LPG/CNG/PNG/LNG Supplier
526839,Shelter Infra Projects Limited,SIPL,INE413C01013,Civil Construction
526847,Ashirwad Steels & Industries  Ltd.,ASHSI,INE338C01012,Iron & Steel Products
526849,Banaras Beads Ltd.,BANARBEADS,INE655B01011,Gems- Jewellery And Watches
526851,Arex Industries Ltd.,AREXMIS,INE480H01011,Other Textile Products
526853,Bilcare Ltd.,BI,INE986A01012,Healthcare Research- Analytics & Technology
526859,ISF LIMITED,ISFL,INE973B01026,Non Banking Financial Company (NBFC)
526861,Rishi Laser  Ltd.,RISHILASE,INE988D01012,Industrial Products
526865,Jainco Projects (India) Ltd.,JAINCO,INE966C01010,Trading & Distributors
526871,Intec Capital Limited,INTECCAP,INE017E01018,Non Banking Financial Company (NBFC)
526873,Rajasthan Gases Ltd.,RAJGASES,INE184D01026,Refineries & Marketing
526877,Siddheswari Garments Ltd.,SIDDHEGA,INE797C01019,Trading & Distributors
526881,63 Moons Technologies Limited,63MOONS,INE111B01023,Computers - Software & Consulting
526885,Sarla Performance Fibers Ltd,SARLAPOLY,INE453D01025,Other Textile Products
526891,Market Creators Ltd.,MKTCREAT,INE944C01017,Other Financial Services
526899,HIMALAYA FOOD INTERNATIONAL LIMITED,HFIL,INE552B01010,Other Agricultural Products
526901,Sonal Adhesives Ltd.,SONALAD,INE344I01017,Commodity Chemicals
526905,Padmanabh Industries Limited,PADMAIND,INE743D01011,Commodity Chemicals
526921,Twentyfirst Century Management Serv,21STCENMGM,INE253B01015,Other Capital Market related Services
526931,Hariyana Ship Breakers Ltd.,HRYNSHP,INE400G01011,Ship Building & Allied Services
526935,ARUNIS ABODE LIMITED,ARUNIS,INE377D01018,Other Financial Services
526945,Tyroon Tea Co. Ltd.,TYROON,INE945B01016,Tea & Coffee
526947,La Opala RG Ltd.,LAOPALA,INE059D01020,Glass - Consumer
526951,Stylam Industries Limited,STYLAMIND,INE239C01020,Forest Products
526953,Venus Remedies Ltd.,VENUSREM,INE411B01019,Pharmaceuticals
526959,Woodsvilla Limited,WOODSVILA,INE374J01020,Hotels & Resorts
526961,LAST MILE ENTERPRISES LIMITED,LASTMILE,INE404B01014,Non Banking Financial Company (NBFC)
526965,Gujarat Craft Industries Ltd.,GUJCRAFT,INE372D01019,Packaging
526967,Heera Ispat Ltd.,HEERAISP,INE025D01013,Iron & Steel Products
526971,Dhoot Industrial Finance Ltd.,DHOOTIN,INE313G01016,Trading & Distributors
526977,Crimson Metal Engineering Company Ltd,CRIMSON,INE318P01016,Iron & Steel Products
526981,SHRI BAJRANG ALLIANCE LIMITED,SHBAJRG,INE402H01015,Iron & Steel Products
526983,Ashoka Refineries Ltd.,ASHOKRE,INE760M01016,Other Agricultural Products
526987,Urja Global Limited,URJAGLOBA,INE550C01020,Heavy Electrical Equipment
527001,Ashapura Minechem Ltd,ASHAPURMIN,INE348A01023,Industrial Minerals
527005,Shree Pacetronix Ltd,SHREEPAC,INE847D01010,Medical Equipment & Supplies
530001,"Gujarat Alkalis & Chemicals Ltd.,",GUJALKALI,INE186A01019,Commodity Chemicals
530005,"India Cements Ltd.,",INDIACEM,INE383A01012,Cement & Cement Products
530007,JK Tyre & Industries Ltd.,JKTYRE,INE573A01042,Tyres & Rubber Products
530011,Mangalore Chemicals & Fertilisers L,MANGCHEFER,INE558B01017,Fertilizers
530017,Standard Industries Ltd.,SIL,INE173A01025,Trading - Textile Products
530019,JUBILANT PHARMOVA LIMITED,JUBLPHARMA,INE700A01033,Pharmaceuticals
530023,THE INVESTMENT TRUST OF INDIA LIMITED,THEINVEST,INE924D01017,Other Financial Services
530025,Samyak International Limited,SAMYAKINT,INE607G01011,Diversified Commercial Services
530027,Aadi Industries Ltd,AADIIND,INE563D01013,Petrochemicals
530035,Santosh Fine-Fab Ltd.,SANTOSHF,INE612D01018,Other Textile Products
530037,Sree Jayalakshmi Autospin Ltd.,SREEJAYA,INE618F01010,Other Textile Products
530043,Acknit Industries Ltd,ACKNIT,INE326C01017,Other Textile Products
530045,Titan Securities Ltd.,TITANSEC,INE090D01017,Non Banking Financial Company (NBFC)
530053,REAL ECO-ENERGY LIMITED,REALECO,INE055E01026,Refineries & Marketing
530055,Harmony Capital Services Ltd.,HRMNYCP,INE264N01017,Diversified Commercial Services
530057,Vivanza Biosciences Limited,VIVANZA,INE984E01027,Pharmaceuticals
530063,Yashraj Containeurs Ltd.,YASHRAJC,INE095C01018,Packaging
530065,Lords Ishwar Hotels Limited,LORDSHOTL,INE689J01013,Hotels & Resorts
530067,CSL Finance Limited,CSLFINANCE,INE718F01018,Non Banking Financial Company (NBFC)
530073,Sanghvi Movers Ltd.,SANGHVIMOV,INE989A01024,Construction Vehicles
